,timestamp,value
714,2014-02-17 02:00:00,1.832
715,2014-02-17 02:05:00,1.858
716,2014-02-17 02:10:00,2.0
717,2014-02-17 02:15:00,1.7719999999999998
718,2014-02-17 02:20:00,1.8
719,2014-02-17 02:25:00,1.7919999999999998
720,2014-02-17 02:30:00,1.768
721,2014-02-17 02:35:00,1.766
722,2014-02-17 02:40:00,1.992
723,2014-02-17 02:45:00,1.766
724,2014-02-17 02:50:00,1.7719999999999998
725,2014-02-17 02:55:00,1.766
726,2014-02-17 03:00:00,1.832
727,2014-02-17 03:05:00,1.766
728,2014-02-17 03:10:00,2.032
729,2014-02-17 03:15:00,1.798
730,2014-02-17 03:20:00,1.8
731,2014-02-17 03:25:00,1.834
732,2014-02-17 03:30:00,1.868
733,2014-02-17 03:35:00,1.758
734,2014-02-17 03:40:00,1.976
735,2014-02-17 03:45:00,2.432
736,2014-02-17 03:50:00,1.8
737,2014-02-17 03:55:00,1.832
738,2014-02-17 04:00:00,1.83
739,2014-02-17 04:05:00,1.866
740,2014-02-17 04:10:00,2.094
741,2014-02-17 04:15:00,1.828
742,2014-02-17 04:20:00,1.7719999999999998
743,2014-02-17 04:25:00,1.766
744,2014-02-17 04:30:00,1.8
745,2014-02-17 04:35:00,1.796
746,2014-02-17 04:40:00,1.934
747,2014-02-17 04:45:00,1.894
748,2014-02-17 04:50:00,1.766
749,2014-02-17 04:55:00,1.83
750,2014-02-17 05:00:00,1.7380000000000002
751,2014-02-17 05:05:00,1.9
752,2014-02-17 05:10:00,2.028
753,2014-02-17 05:15:00,1.806
754,2014-02-17 05:20:00,1.766
755,2014-02-17 05:25:00,1.794
756,2014-02-17 05:30:00,1.806
757,2014-02-17 05:35:00,1.734
758,2014-02-17 05:40:00,1.896
759,2014-02-17 05:45:00,1.8
760,2014-02-17 05:50:00,1.73
761,2014-02-17 05:55:00,1.73
762,2014-02-17 06:00:00,1.8
763,2014-02-17 06:05:00,1.766
764,2014-02-17 06:10:00,1.996
765,2014-02-17 06:15:00,1.794
766,2014-02-17 06:20:00,1.798
767,2014-02-17 06:25:00,1.796
768,2014-02-17 06:30:00,1.7380000000000002
769,2014-02-17 06:35:00,1.764
770,2014-02-17 06:40:00,2.056
771,2014-02-17 06:45:00,1.7
772,2014-02-17 06:50:00,1.838
773,2014-02-17 06:55:00,1.794
774,2014-02-17 07:00:00,1.8
775,2014-02-17 07:05:00,1.7719999999999998
776,2014-02-17 07:10:00,2.03
777,2014-02-17 07:15:00,1.766
778,2014-02-17 07:20:00,1.834
779,2014-02-17 07:25:00,1.766
780,2014-02-17 07:30:00,1.86
781,2014-02-17 07:35:00,1.7719999999999998
782,2014-02-17 07:40:00,1.992
783,2014-02-17 07:45:00,1.806
784,2014-02-17 07:50:00,1.8
785,2014-02-17 07:55:00,1.828
786,2014-02-17 08:00:00,1.806
787,2014-02-17 08:05:00,1.766
788,2014-02-17 08:10:00,1.992
789,2014-02-17 08:15:00,1.826
790,2014-02-17 08:20:00,1.74
791,2014-02-17 08:25:00,1.834
792,2014-02-17 08:30:00,1.734
793,2014-02-17 08:35:00,1.834
794,2014-02-17 08:40:00,2.0
795,2014-02-17 08:45:00,1.79
796,2014-02-17 08:50:00,1.766
797,2014-02-17 08:55:00,1.7719999999999998
798,2014-02-17 09:00:00,1.732
799,2014-02-17 09:05:00,1.76
800,2014-02-17 09:10:00,1.934
801,2014-02-17 09:15:00,1.8
802,2014-02-17 09:20:00,1.732
803,2014-02-17 09:25:00,1.864
804,2014-02-17 09:30:00,1.704
805,2014-02-17 09:35:00,1.8
806,2014-02-17 09:40:00,1.994
807,2014-02-17 09:45:00,1.736
808,2014-02-17 09:50:00,1.73
809,2014-02-17 09:55:00,1.824
810,2014-02-17 10:00:00,1.7380000000000002
811,2014-02-17 10:05:00,1.732
812,2014-02-17 10:10:00,1.994
813,2014-02-17 10:15:00,1.832
814,2014-02-17 10:20:00,1.6980000000000002
815,2014-02-17 10:25:00,1.86
816,2014-02-17 10:30:00,1.63
817,2014-02-17 10:35:00,1.74
818,2014-02-17 10:40:00,1.966
819,2014-02-17 10:45:00,1.726
820,2014-02-17 10:50:00,1.806
821,2014-02-17 10:55:00,1.7280000000000002
822,2014-02-17 11:00:00,1.8
823,2014-02-17 11:05:00,1.74
824,2014-02-17 11:10:00,1.99
825,2014-02-17 11:15:00,1.7719999999999998
826,2014-02-17 11:20:00,1.8
827,2014-02-17 11:25:00,1.766
828,2014-02-17 11:30:00,1.8
829,2014-02-17 11:35:00,1.766
830,2014-02-17 11:40:00,2.0340000000000003
831,2014-02-17 11:45:00,1.8
832,2014-02-17 11:50:00,1.828
833,2014-02-17 11:55:00,1.7719999999999998
834,2014-02-17 12:00:00,1.862
835,2014-02-17 12:05:00,1.794
836,2014-02-17 12:10:00,1.976
837,2014-02-17 12:15:00,1.798
838,2014-02-17 12:20:00,1.834
839,2014-02-17 12:25:00,1.7919999999999998
840,2014-02-17 12:30:00,1.74
841,2014-02-17 12:35:00,1.7619999999999998
842,2014-02-17 12:40:00,2.0
843,2014-02-17 12:45:00,1.7719999999999998
844,2014-02-17 12:50:00,1.8
845,2014-02-17 12:55:00,1.798
846,2014-02-17 13:00:00,1.766
847,2014-02-17 13:05:00,1.764
848,2014-02-17 13:10:00,2.024
849,2014-02-17 13:15:00,1.77
850,2014-02-17 13:20:00,1.76
851,2014-02-17 13:25:00,1.766
852,2014-02-17 13:30:00,1.7380000000000002
853,2014-02-17 13:35:00,1.924
854,2014-02-17 13:40:00,1.836
855,2014-02-17 13:45:00,1.892
856,2014-02-17 13:50:00,1.666
857,2014-02-17 13:55:00,1.83
858,2014-02-17 14:00:00,1.83
859,2014-02-17 14:05:00,1.702
860,2014-02-17 14:10:00,2.06
861,2014-02-17 14:15:00,1.672
862,2014-02-17 14:20:00,1.86
863,2014-02-17 14:25:00,1.672
864,2014-02-17 14:30:00,1.766
865,2014-02-17 14:35:00,1.8
866,2014-02-17 14:40:00,1.932
867,2014-02-17 14:45:00,1.794
868,2014-02-17 14:50:00,1.7719999999999998
869,2014-02-17 14:55:00,1.764
870,2014-02-17 15:00:00,1.89
871,2014-02-17 15:05:00,1.7380000000000002
872,2014-02-17 15:10:00,1.992
873,2014-02-17 15:15:00,1.766
874,2014-02-17 15:20:00,1.864
875,2014-02-17 15:25:00,1.732
876,2014-02-17 15:30:00,1.8
877,2014-02-17 15:35:00,1.766
878,2014-02-17 15:40:00,1.994
879,2014-02-17 15:45:00,1.7
880,2014-02-17 15:50:00,1.8
881,2014-02-17 15:55:00,1.732
882,2014-02-17 16:00:00,1.794
883,2014-02-17 16:05:00,1.7
884,2014-02-17 16:10:00,2.0980000000000003
885,2014-02-17 16:15:00,1.706
886,2014-02-17 16:20:00,1.834
887,2014-02-17 16:25:00,1.766
888,2014-02-17 16:30:00,1.76
889,2014-02-17 16:35:00,1.706
890,2014-02-17 16:40:00,2.026
891,2014-02-17 16:45:00,1.734
892,2014-02-17 16:50:00,1.74
893,2014-02-17 16:55:00,1.766
894,2014-02-17 17:00:00,1.86
895,2014-02-17 17:05:00,1.766
896,2014-02-17 17:10:00,2.04
897,2014-02-17 17:15:00,1.766
898,2014-02-17 17:20:00,1.8
899,2014-02-17 17:25:00,1.766
900,2014-02-17 17:30:00,1.834
901,2014-02-17 17:35:00,1.734
902,2014-02-17 17:40:00,1.966
903,2014-02-17 17:45:00,1.828
904,2014-02-17 17:50:00,1.734
905,2014-02-17 17:55:00,1.834
906,2014-02-17 18:00:00,1.734
907,2014-02-17 18:05:00,1.766
908,2014-02-17 18:10:00,1.94
909,2014-02-17 18:15:00,1.798
910,2014-02-17 18:20:00,1.726
911,2014-02-17 18:25:00,1.84
912,2014-02-17 18:30:00,1.766
913,2014-02-17 18:35:00,1.834
914,2014-02-17 18:40:00,1.934
915,2014-02-17 18:45:00,1.892
916,2014-02-17 18:50:00,1.672
917,2014-02-17 18:55:00,1.7619999999999998
918,2014-02-17 19:00:00,1.7719999999999998
919,2014-02-17 19:05:00,1.8
920,2014-02-17 19:10:00,1.966
921,2014-02-17 19:15:00,1.832
922,2014-02-17 19:20:00,1.832
923,2014-02-17 19:25:00,1.86
924,2014-02-17 19:30:00,1.7380000000000002
925,2014-02-17 19:35:00,1.834
926,2014-02-17 19:40:00,1.962
927,2014-02-17 19:45:00,1.866
928,2014-02-17 19:50:00,1.734
929,2014-02-17 19:55:00,1.866
930,2014-02-17 20:00:00,1.7719999999999998
931,2014-02-17 20:05:00,1.8
932,2014-02-17 20:10:00,2.0340000000000003
933,2014-02-17 20:15:00,1.826
934,2014-02-17 20:20:00,1.7719999999999998
935,2014-02-17 20:25:00,1.73
936,2014-02-17 20:30:00,1.834
937,2014-02-17 20:35:00,1.766
938,2014-02-17 20:40:00,2.0
939,2014-02-17 20:45:00,1.766
940,2014-02-17 20:50:00,1.8
941,2014-02-17 20:55:00,1.7619999999999998
942,2014-02-17 21:00:00,1.922
943,2014-02-17 21:05:00,1.766
944,2014-02-17 21:10:00,2.002
945,2014-02-17 21:15:00,1.806
946,2014-02-17 21:20:00,1.8
947,2014-02-17 21:25:00,1.732
948,2014-02-17 21:30:00,1.834
949,2014-02-17 21:35:00,1.7919999999999998
950,2014-02-17 21:40:00,1.938
951,2014-02-17 21:45:00,1.764
952,2014-02-17 21:50:00,1.96
953,2014-02-17 21:55:00,1.734
954,2014-02-17 22:00:00,1.706
955,2014-02-17 22:05:00,1.7280000000000002
956,2014-02-17 22:10:00,1.976
957,2014-02-17 22:15:00,1.758
958,2014-02-17 22:20:00,1.706
959,2014-02-17 22:25:00,1.83
960,2014-02-17 22:30:00,1.766
961,2014-02-17 22:35:00,1.894
962,2014-02-17 22:40:00,1.942
963,2014-02-17 22:45:00,1.7619999999999998
964,2014-02-17 22:50:00,1.734
965,2014-02-17 22:55:00,1.766
966,2014-02-17 23:00:00,1.8
967,2014-02-17 23:05:00,1.834
968,2014-02-17 23:10:00,1.992
969,2014-02-17 23:15:00,1.74
970,2014-02-17 23:20:00,1.766
971,2014-02-17 23:25:00,1.866
972,2014-02-17 23:30:00,1.764
973,2014-02-17 23:35:00,1.766
974,2014-02-17 23:40:00,1.966
975,2014-02-17 23:45:00,1.8
976,2014-02-17 23:50:00,1.8
977,2014-02-17 23:55:00,1.828
978,2014-02-18 00:00:00,1.766
979,2014-02-18 00:05:00,1.896
980,2014-02-18 00:10:00,1.96
981,2014-02-18 00:15:00,1.8
982,2014-02-18 00:20:00,1.734
983,2014-02-18 00:25:00,1.8
984,2014-02-18 00:30:00,1.766
985,2014-02-18 00:35:00,1.798
986,2014-02-18 00:40:00,2.0
987,2014-02-18 00:45:00,1.826
988,2014-02-18 00:50:00,1.77
989,2014-02-18 00:55:00,1.8
990,2014-02-18 01:00:00,1.866
991,2014-02-18 01:05:00,1.766
992,2014-02-18 01:10:00,2.192
993,2014-02-18 01:15:00,1.706
994,2014-02-18 01:20:00,1.834
995,2014-02-18 01:25:00,1.766
996,2014-02-18 01:30:00,1.834
997,2014-02-18 01:35:00,1.768
998,2014-02-18 01:40:00,1.998
999,2014-02-18 01:45:00,1.926
1000,2014-02-18 01:50:00,1.67
1001,2014-02-18 01:55:00,1.8
1002,2014-02-18 02:00:00,1.834
1003,2014-02-18 02:05:00,1.8
1004,2014-02-18 02:10:00,2.064
1005,2014-02-18 02:15:00,1.9
1006,2014-02-18 02:20:00,1.99
1007,2014-02-18 02:25:00,1.83
1008,2014-02-18 02:30:00,1.874
1009,2014-02-18 02:35:00,1.734
1010,2014-02-18 02:40:00,1.996
1011,2014-02-18 02:45:00,1.766
1012,2014-02-18 02:50:00,1.8
1013,2014-02-18 02:55:00,1.7919999999999998
1014,2014-02-18 03:00:00,1.736
1015,2014-02-18 03:05:00,1.828
1016,2014-02-18 03:10:00,2.042
1017,2014-02-18 03:15:00,1.894
1018,2014-02-18 03:20:00,2.238
1019,2014-02-18 03:25:00,1.892
1020,2014-02-18 03:30:00,1.6980000000000002
1021,2014-02-18 03:35:00,1.7380000000000002
1022,2014-02-18 03:40:00,1.926
1023,2014-02-18 03:45:00,1.834
1024,2014-02-18 03:50:00,1.7
1025,2014-02-18 03:55:00,1.8
1026,2014-02-18 04:00:00,1.7380000000000002
1027,2014-02-18 04:05:00,1.766
1028,2014-02-18 04:10:00,2.018
1029,2014-02-18 04:15:00,1.672
1030,2014-02-18 04:20:00,1.766
1031,2014-02-18 04:25:00,1.76
1032,2014-02-18 04:30:00,1.74
1033,2014-02-18 04:35:00,1.8
1034,2014-02-18 04:40:00,1.934
1035,2014-02-18 04:45:00,1.798
1036,2014-02-18 04:50:00,1.76
1037,2014-02-18 04:55:00,1.7380000000000002
1038,2014-02-18 05:00:00,1.766
1039,2014-02-18 05:05:00,1.796
1040,2014-02-18 05:10:00,1.924
1041,2014-02-18 05:15:00,1.7380000000000002
1042,2014-02-18 05:20:00,1.794
1043,2014-02-18 05:25:00,1.706
1044,2014-02-18 05:30:00,1.8
1045,2014-02-18 05:35:00,1.7919999999999998
1046,2014-02-18 05:40:00,1.932
1047,2014-02-18 05:45:00,1.7719999999999998
1048,2014-02-18 05:50:00,1.8
1049,2014-02-18 05:55:00,1.76
1050,2014-02-18 06:00:00,1.84
1051,2014-02-18 06:05:00,1.8
1052,2014-02-18 06:10:00,2.026
1053,2014-02-18 06:15:00,1.7719999999999998
1054,2014-02-18 06:20:00,1.798
1055,2014-02-18 06:25:00,1.7919999999999998
1056,2014-02-18 06:30:00,1.7719999999999998
1057,2014-02-18 06:35:00,1.8
1058,2014-02-18 06:40:00,2.0340000000000003
1059,2014-02-18 06:45:00,1.76
1060,2014-02-18 06:50:00,1.7719999999999998
1061,2014-02-18 06:55:00,1.766
1062,2014-02-18 07:00:00,1.8
1063,2014-02-18 07:05:00,1.86
1064,2014-02-18 07:10:00,1.908
1065,2014-02-18 07:15:00,1.794
1066,2014-02-18 07:20:00,1.7380000000000002
1067,2014-02-18 07:25:00,1.766
1068,2014-02-18 07:30:00,1.8
1069,2014-02-18 07:35:00,1.76
1070,2014-02-18 07:40:00,1.942
1071,2014-02-18 07:45:00,1.8
1072,2014-02-18 07:50:00,1.726
1073,2014-02-18 07:55:00,1.8
1074,2014-02-18 08:00:00,1.806
1075,2014-02-18 08:05:00,1.826
1076,2014-02-18 08:10:00,1.902
1077,2014-02-18 08:15:00,1.926
1078,2014-02-18 08:20:00,1.636
1079,2014-02-18 08:25:00,1.828
1080,2014-02-18 08:30:00,1.7380000000000002
1081,2014-02-18 08:35:00,1.8
1082,2014-02-18 08:40:00,1.966
1083,2014-02-18 08:45:00,1.8
1084,2014-02-18 08:50:00,1.766
1085,2014-02-18 08:55:00,1.796
1086,2014-02-18 09:00:00,1.86
1087,2014-02-18 09:05:00,1.7719999999999998
1088,2014-02-18 09:10:00,1.966
1089,2014-02-18 09:15:00,1.8
1090,2014-02-18 09:20:00,1.7919999999999998
1091,2014-02-18 09:25:00,1.832
1092,2014-02-18 09:30:00,1.706
1093,2014-02-18 09:35:00,1.892
1094,2014-02-18 09:40:00,1.968
1095,2014-02-18 09:45:00,1.7380000000000002
1096,2014-02-18 09:50:00,1.758
1097,2014-02-18 09:55:00,1.866
1098,2014-02-18 10:00:00,1.832
1099,2014-02-18 10:05:00,1.826
1100,2014-02-18 10:10:00,1.9
1101,2014-02-18 10:15:00,1.7719999999999998
1102,2014-02-18 10:20:00,1.832
1103,2014-02-18 10:25:00,1.7919999999999998
1104,2014-02-18 10:30:00,1.802
1105,2014-02-18 10:35:00,1.7380000000000002
1106,2014-02-18 10:40:00,2.026
1107,2014-02-18 10:45:00,1.766
1108,2014-02-18 10:50:00,1.806
1109,2014-02-18 10:55:00,1.828
1110,2014-02-18 11:00:00,1.7719999999999998
1111,2014-02-18 11:05:00,1.766
1112,2014-02-18 11:10:00,2.0
1113,2014-02-18 11:15:00,1.73
1114,2014-02-18 11:20:00,1.794
1115,2014-02-18 11:25:00,1.672
1116,2014-02-18 11:30:00,1.766
1117,2014-02-18 11:35:00,1.726
1118,2014-02-18 11:40:00,1.938
1119,2014-02-18 11:45:00,1.732
1120,2014-02-18 11:50:00,1.734
1121,2014-02-18 11:55:00,1.696
1122,2014-02-18 12:00:00,1.8
1123,2014-02-18 12:05:00,1.734
1124,2014-02-18 12:10:00,1.99
1125,2014-02-18 12:15:00,1.7719999999999998
1126,2014-02-18 12:20:00,1.794
1127,2014-02-18 12:25:00,1.806
1128,2014-02-18 12:30:00,1.8
1129,2014-02-18 12:35:00,1.766
1130,2014-02-18 12:40:00,1.966
1131,2014-02-18 12:45:00,1.826
1132,2014-02-18 12:50:00,1.706
1133,2014-02-18 12:55:00,1.766
1134,2014-02-18 13:00:00,1.8
1135,2014-02-18 13:05:00,1.8
1136,2014-02-18 13:10:00,1.934
1137,2014-02-18 13:15:00,1.86
1138,2014-02-18 13:20:00,1.764
1139,2014-02-18 13:25:00,1.704
1140,2014-02-18 13:30:00,1.826
1141,2014-02-18 13:35:00,1.8
1142,2014-02-18 13:40:00,1.966
1143,2014-02-18 13:45:00,1.7619999999999998
1144,2014-02-18 13:50:00,1.806
1145,2014-02-18 13:55:00,1.802
1146,2014-02-18 14:00:00,1.794
1147,2014-02-18 14:05:00,2.006
1148,2014-02-18 14:10:00,2.226
1149,2014-02-18 14:15:00,1.96
1150,2014-02-18 14:20:00,1.898
1151,2014-02-18 14:25:00,1.966
1152,2014-02-18 14:30:00,1.836
1153,2014-02-18 14:35:00,1.766
1154,2014-02-18 14:40:00,1.966
1155,2014-02-18 14:45:00,1.766
1156,2014-02-18 14:50:00,1.798
1157,2014-02-18 14:55:00,1.766
1158,2014-02-18 15:00:00,1.892
1159,2014-02-18 15:05:00,1.706
1160,2014-02-18 15:10:00,1.994
1161,2014-02-18 15:15:00,1.8
1162,2014-02-18 15:20:00,1.8
1163,2014-02-18 15:25:00,1.7719999999999998
1164,2014-02-18 15:30:00,1.9
1165,2014-02-18 15:35:00,1.76
1166,2014-02-18 15:40:00,1.972
1167,2014-02-18 15:45:00,1.734
1168,2014-02-18 15:50:00,1.732
1169,2014-02-18 15:55:00,1.794
1170,2014-02-18 16:00:00,1.734
1171,2014-02-18 16:05:00,1.734
1172,2014-02-18 16:10:00,1.968
1173,2014-02-18 16:15:00,1.7
1174,2014-02-18 16:20:00,1.838
1175,2014-02-18 16:25:00,1.828
1176,2014-02-18 16:30:00,1.7
1177,2014-02-18 16:35:00,1.7
1178,2014-02-18 16:40:00,1.97
1179,2014-02-18 16:45:00,1.76
1180,2014-02-18 16:50:00,1.798
1181,2014-02-18 16:55:00,1.734
1182,2014-02-18 17:00:00,1.668
1183,2014-02-18 17:05:00,1.766
1184,2014-02-18 17:10:00,1.926
1185,2014-02-18 17:15:00,1.832
1186,2014-02-18 17:20:00,1.666
1187,2014-02-18 17:25:00,1.736
1188,2014-02-18 17:30:00,1.794
1189,2014-02-18 17:35:00,1.7380000000000002
1190,2014-02-18 17:40:00,1.966
1191,2014-02-18 17:45:00,1.828
1192,2014-02-18 17:50:00,1.666
1193,2014-02-18 17:55:00,1.806
1194,2014-02-18 18:00:00,1.798
1195,2014-02-18 18:05:00,1.7919999999999998
1196,2014-02-18 18:10:00,1.906
1197,2014-02-18 18:15:00,1.8
1198,2014-02-18 18:20:00,1.766
1199,2014-02-18 18:25:00,1.86
1200,2014-02-18 18:30:00,1.764
1201,2014-02-18 18:35:00,1.7919999999999998
1202,2014-02-18 18:40:00,1.97
1203,2014-02-18 18:45:00,1.9
1204,2014-02-18 18:50:00,1.766
1205,2014-02-18 18:55:00,1.866
1206,2014-02-18 19:00:00,1.7719999999999998
1207,2014-02-18 19:05:00,1.834
1208,2014-02-18 19:10:00,1.926
1209,2014-02-18 19:15:00,1.872
1210,2014-02-18 19:20:00,1.824
1211,2014-02-18 19:25:00,1.866
1212,2014-02-18 19:30:00,1.764
1213,2014-02-18 19:35:00,1.704
1214,2014-02-18 19:40:00,2.0
1215,2014-02-18 19:45:00,1.826
1216,2014-02-18 19:50:00,1.7380000000000002
1217,2014-02-18 19:55:00,1.766
1218,2014-02-18 20:00:00,1.828
1219,2014-02-18 20:05:00,1.7719999999999998
1220,2014-02-18 20:10:00,1.958
1221,2014-02-18 20:15:00,1.838
1222,2014-02-18 20:20:00,1.896
1223,2014-02-18 20:25:00,1.866
1224,2014-02-18 20:30:00,2.09
1225,2014-02-18 20:35:00,1.834
1226,2014-02-18 20:40:00,2.14
1227,2014-02-18 20:45:00,1.96
1228,2014-02-18 20:50:00,1.974
1229,2014-02-18 20:55:00,1.866
1230,2014-02-18 21:00:00,1.8
1231,2014-02-18 21:05:00,1.826
1232,2014-02-18 21:10:00,1.94
1233,2014-02-18 21:15:00,1.734
1234,2014-02-18 21:20:00,1.826
1235,2014-02-18 21:25:00,1.838
1236,2014-02-18 21:30:00,1.8
1237,2014-02-18 21:35:00,1.826
1238,2014-02-18 21:40:00,2.036
1239,2014-02-18 21:45:00,1.704
1240,2014-02-18 21:50:00,1.766
1241,2014-02-18 21:55:00,1.832
1242,2014-02-18 22:00:00,1.826
1243,2014-02-18 22:05:00,1.866
1244,2014-02-18 22:10:00,2.07
1245,2014-02-18 22:15:00,1.7719999999999998
1246,2014-02-18 22:20:00,1.862
1247,2014-02-18 22:25:00,1.7719999999999998
1248,2014-02-18 22:30:00,1.766
1249,2014-02-18 22:35:00,1.834
1250,2014-02-18 22:40:00,1.966
1251,2014-02-18 22:45:00,1.8
1252,2014-02-18 22:50:00,1.766
1253,2014-02-18 22:55:00,1.8
1254,2014-02-18 23:00:00,1.828
1255,2014-02-18 23:05:00,1.798
1256,2014-02-18 23:10:00,1.994
1257,2014-02-18 23:15:00,1.766
1258,2014-02-18 23:20:00,1.806
1259,2014-02-18 23:25:00,1.794
1260,2014-02-18 23:30:00,1.706
1261,2014-02-18 23:35:00,1.734
1262,2014-02-18 23:40:00,1.966
1263,2014-02-18 23:45:00,1.734
1264,2014-02-18 23:50:00,1.734
1265,2014-02-18 23:55:00,1.796
1266,2014-02-19 00:00:00,1.766
1267,2014-02-19 00:05:00,1.892
1268,2014-02-19 00:10:00,1.904
1269,2014-02-19 00:15:00,1.734
1270,2014-02-19 00:20:00,1.83
1271,2014-02-19 00:25:00,1.7919999999999998
1272,2014-02-19 00:30:00,1.732
1273,2014-02-19 00:35:00,1.7380000000000002
1274,2014-02-19 00:40:00,1.966
1275,2014-02-19 00:45:00,1.734
1276,2014-02-19 00:50:00,1.794
1277,2014-02-19 00:55:00,1.706
1278,2014-02-19 01:00:00,1.834
1279,2014-02-19 01:05:00,1.6980000000000002
1280,2014-02-19 01:10:00,1.994
1281,2014-02-19 01:15:00,1.766
1282,2014-02-19 01:20:00,1.86
1283,2014-02-19 01:25:00,1.8
1284,2014-02-19 01:30:00,1.7719999999999998
1285,2014-02-19 01:35:00,1.734
1286,2014-02-19 01:40:00,1.996
1287,2014-02-19 01:45:00,1.76
1288,2014-02-19 01:50:00,1.832
1289,2014-02-19 01:55:00,1.706
1290,2014-02-19 02:00:00,1.832
1291,2014-02-19 02:05:00,1.794
1292,2014-02-19 02:10:00,2.07
1293,2014-02-19 02:15:00,1.766
1294,2014-02-19 02:20:00,1.8
1295,2014-02-19 02:25:00,1.7719999999999998
1296,2014-02-19 02:30:00,1.766
1297,2014-02-19 02:35:00,1.834
1298,2014-02-19 02:40:00,1.934
1299,2014-02-19 02:45:00,1.86
1300,2014-02-19 02:50:00,1.706
1301,2014-02-19 02:55:00,1.798
1302,2014-02-19 03:00:00,1.798
1303,2014-02-19 03:05:00,1.8
1304,2014-02-19 03:10:00,2.026
1305,2014-02-19 03:15:00,1.906
1306,2014-02-19 03:20:00,1.798
1307,2014-02-19 03:25:00,2.4
1308,2014-02-19 03:30:00,1.826
1309,2014-02-19 03:35:00,1.832
1310,2014-02-19 03:40:00,1.874
1311,2014-02-19 03:45:00,1.834
1312,2014-02-19 03:50:00,1.766
1313,2014-02-19 03:55:00,1.86
1314,2014-02-19 04:00:00,1.704
1315,2014-02-19 04:05:00,1.766
1316,2014-02-19 04:10:00,1.93
1317,2014-02-19 04:15:00,1.89
1318,2014-02-19 04:20:00,1.704
1319,2014-02-19 04:25:00,1.8
1320,2014-02-19 04:30:00,1.86
1321,2014-02-19 04:35:00,1.706
1322,2014-02-19 04:40:00,1.964
1323,2014-02-19 04:45:00,1.766
1324,2014-02-19 04:50:00,1.858
1325,2014-02-19 04:55:00,1.6980000000000002
1326,2014-02-19 05:00:00,1.768
1327,2014-02-19 05:05:00,1.7380000000000002
1328,2014-02-19 05:10:00,2.028
1329,2014-02-19 05:15:00,1.7
1330,2014-02-19 05:20:00,1.7380000000000002
1331,2014-02-19 05:25:00,1.7919999999999998
1332,2014-02-19 05:30:00,1.706
1333,2014-02-19 05:35:00,1.826
1334,2014-02-19 05:40:00,1.966
1335,2014-02-19 05:45:00,1.764
1336,2014-02-19 05:50:00,1.736
1337,2014-02-19 05:55:00,1.734
1338,2014-02-19 06:00:00,1.766
1339,2014-02-19 06:05:00,1.766
1340,2014-02-19 06:10:00,1.966
1341,2014-02-19 06:15:00,1.734
1342,2014-02-19 06:20:00,1.8
1343,2014-02-19 06:25:00,1.826
1344,2014-02-19 06:30:00,1.7719999999999998
1345,2014-02-19 06:35:00,1.794
1346,2014-02-19 06:40:00,1.972
1347,2014-02-19 06:45:00,1.766
1348,2014-02-19 06:50:00,1.824
1349,2014-02-19 06:55:00,1.7380000000000002
1350,2014-02-19 07:00:00,1.766
1351,2014-02-19 07:05:00,1.8
1352,2014-02-19 07:10:00,1.966
1353,2014-02-19 07:15:00,1.832
1354,2014-02-19 07:20:00,1.7919999999999998
1355,2014-02-19 07:25:00,1.806
1356,2014-02-19 07:30:00,1.766
1357,2014-02-19 07:35:00,1.8
1358,2014-02-19 07:40:00,1.966
1359,2014-02-19 07:45:00,1.834
1360,2014-02-19 07:50:00,1.76
1361,2014-02-19 07:55:00,1.806
1362,2014-02-19 08:00:00,1.926
1363,2014-02-19 08:05:00,1.704
1364,2014-02-19 08:10:00,1.966
1365,2014-02-19 08:15:00,1.832
1366,2014-02-19 08:20:00,1.794
1367,2014-02-19 08:25:00,1.83
1368,2014-02-19 08:30:00,1.7719999999999998
1369,2014-02-19 08:35:00,1.8
1370,2014-02-19 08:40:00,1.966
1371,2014-02-19 08:45:00,1.834
1372,2014-02-19 08:50:00,1.766
1373,2014-02-19 08:55:00,1.832
1374,2014-02-19 09:00:00,1.79
1375,2014-02-19 09:05:00,2.006
1376,2014-02-19 09:10:00,1.958
1377,2014-02-19 09:15:00,1.766
1378,2014-02-19 09:20:00,1.74
1379,2014-02-19 09:25:00,1.766
1380,2014-02-19 09:30:00,1.8
1381,2014-02-19 09:35:00,1.764
1382,2014-02-19 09:40:00,2.03
1383,2014-02-19 09:45:00,1.764
1384,2014-02-19 09:50:00,1.798
1385,2014-02-19 09:55:00,1.76
1386,2014-02-19 10:00:00,1.8
1387,2014-02-19 10:05:00,1.74
1388,2014-02-19 10:10:00,2.02
1389,2014-02-19 10:15:00,1.672
1390,2014-02-19 10:20:00,1.794
1391,2014-02-19 10:25:00,1.7
1392,2014-02-19 10:30:00,1.8
1393,2014-02-19 10:35:00,1.706
1394,2014-02-19 10:40:00,1.962
1395,2014-02-19 10:45:00,1.7280000000000002
1396,2014-02-19 10:50:00,1.7719999999999998
1397,2014-02-19 10:55:00,1.7
1398,2014-02-19 11:00:00,1.892
1399,2014-02-19 11:05:00,1.606
1400,2014-02-19 11:10:00,1.934
1401,2014-02-19 11:15:00,1.732
1402,2014-02-19 11:20:00,1.764
1403,2014-02-19 11:25:00,1.734
1404,2014-02-19 11:30:00,1.794
1405,2014-02-19 11:35:00,1.672
1406,2014-02-19 11:40:00,1.928
